Date,Station,Daily_MAX_AQI,Daily_MEDIAN_AQI
23-07-2019,ITO,258,185
24-07-2019,ITO,314,148.5
25-07-2019,ITO,80,43
26-07-2019,ITO,93,70.5
27-07-2019,ITO,0,#NUM!
28-07-2019,ITO,0,#NUM!
29-07-2019,ITO,68,60
30-07-2019,ITO,92,64
31-07-2019,ITO,90,57
01-08-2019,ITO,189,72.5
02-08-2019,ITO,115,76
03-08-2019,ITO,112,73
04-08-2019,ITO,225,87.5
05-08-2019,ITO,172,60.5
06-08-2019,ITO,122,69.5
07-08-2019,ITO,208,71.5
08-08-2019,ITO,116,58
09-08-2019,ITO,68,52
10-08-2019,ITO,56,41
11-08-2019,ITO,78,54.5
12-08-2019,ITO,75,40.5
13-08-2019,ITO,100,58
14-08-2019,ITO,153,75
15-08-2019,ITO,145,43.5
16-08-2019,ITO,79,42.5
17-08-2019,ITO,45,34
18-08-2019,ITO,115,28
19-08-2019,ITO,152,90.5
20-08-2019,ITO,192,84
21-08-2019,ITO,114,98.5
22-08-2019,ITO,141,103
23-08-2019,ITO,136,112
24-08-2019,ITO,160,102.5
25-08-2019,ITO,83,68
26-08-2019,ITO,105,54.5
27-08-2019,ITO,135,88.5
28-08-2019,ITO,199,81
29-08-2019,ITO,97,72.5
30-08-2019,ITO,128,81
31-08-2019,ITO,81,80.5
01-09-2019,ITO,0,#NUM!
02-09-2019,ITO,175,126
03-09-2019,ITO,192,104.5
04-09-2019,ITO,310,104
05-09-2019,ITO,82,64
06-09-2019,ITO,98,65.5
07-09-2019,ITO,95,65
08-09-2019,ITO,262,64
09-09-2019,ITO,173,105
10-09-2019,ITO,228,124.5
11-09-2019,ITO,202,175
12-09-2019,ITO,173,118.5
13-09-2019,ITO,95,57.5
14-09-2019,ITO,67,51.5
15-09-2019,ITO,102,68
16-09-2019,ITO,183,90
17-09-2019,ITO,251,116.5
18-09-2019,ITO,117,73
19-09-2019,ITO,74,50
20-09-2019,ITO,118,67
21-09-2019,ITO,123,82
22-09-2019,ITO,94,58
23-09-2019,ITO,91,61
24-09-2019,ITO,232,86
25-09-2019,ITO,161,64
26-09-2019,ITO,95,44.5
27-09-2019,ITO,61,35.5
28-09-2019,ITO,65,45
29-09-2019,ITO,55,37
30-09-2019,ITO,103,72.5
01-10-2019,ITO,83,68
02-10-2019,ITO,0,#NUM!
03-10-2019,ITO,152,152
04-10-2019,ITO,110,95
05-10-2019,ITO,176,81
06-10-2019,ITO,215,111.5
07-10-2019,ITO,254,102
08-10-2019,ITO,208,95.5
09-10-2019,ITO,258,189.5
10-10-2019,ITO,327,195.5
11-10-2019,ITO,292,130
12-10-2019,ITO,339,273.5
13-10-2019,ITO,382,307
14-10-2019,ITO,321,301.5
15-10-2019,ITO,356,308
16-10-2019,ITO,350,318.5
17-10-2019,ITO,315,282
18-10-2019,ITO,312,202
19-10-2019,ITO,325,143
20-10-2019,ITO,324,258.5
21-10-2019,ITO,361,290
22-10-2019,ITO,305,172
23-10-2019,ITO,327,249.5
24-10-2019,ITO,395,346
25-10-2019,ITO,366,303.5
26-10-2019,ITO,382,310.5
27-10-2019,ITO,500,362.5
28-10-2019,ITO,500,389.5
29-10-2019,ITO,445,411
30-10-2019,ITO,490,421
31-10-2019,ITO,500,404
01-11-2019,ITO,500,491
02-11-2019,ITO,500,500
03-11-2019,ITO,500,500
04-11-2019,ITO,500,361.5
05-11-2019,ITO,500,349.5
06-11-2019,ITO,339,200
07-11-2019,ITO,420,359.5
08-11-2019,ITO,392,323
09-11-2019,ITO,397,333.5
10-11-2019,ITO,470,366.5
11-11-2019,ITO,500,374
12-11-2019,ITO,500,459
13-11-2019,ITO,500,479.5
14-11-2019,ITO,500,488
15-11-2019,ITO,500,451
16-11-2019,ITO,442,352
17-11-2019,ITO,363,193.5
18-11-2019,ITO,386,237.5
19-11-2019,ITO,392,279
20-11-2019,ITO,402,328
21-11-2019,ITO,462,393
22-11-2019,ITO,403,359
23-11-2019,ITO,400,307
24-11-2019,ITO,311,267
25-11-2019,ITO,344,306
26-11-2019,ITO,339,291.5
27-11-2019,ITO,320,124
28-11-2019,ITO,82,68
29-11-2019,ITO,187,83
30-11-2019,ITO,329,217.5
01-12-2019,ITO,333,298
02-12-2019,ITO,375,313
03-12-2019,ITO,378,316
04-12-2019,ITO,430,324
05-12-2019,ITO,473,410.5
06-12-2019,ITO,469,391
07-12-2019,ITO,453,373.5
08-12-2019,ITO,434,380.5
09-12-2019,ITO,392,329
10-12-2019,ITO,440,376.5
11-12-2019,ITO,489,413
12-12-2019,ITO,481,422.5
13-12-2019,ITO,304,195.5
14-12-2019,ITO,332,140.5
15-12-2019,ITO,319,199.5
16-12-2019,ITO,261,169
17-12-2019,ITO,348,165.5
18-12-2019,ITO,423,307.5
19-12-2019,ITO,459,402.5
20-12-2019,ITO,480,435
21-12-2019,ITO,485,394.5
22-12-2019,ITO,376,337
23-12-2019,ITO,393,354
24-12-2019,ITO,440,410.5
25-12-2019,ITO,412,323
26-12-2019,ITO,401,351
27-12-2019,ITO,485,377
28-12-2019,ITO,500,402
29-12-2019,ITO,500,429
30-12-2019,ITO,500,448
31-12-2019,ITO,500,343.5
01-01-2020,ITO,500,486
02-01-2020,ITO,500,496.5
03-01-2020,ITO,500,388.5
04-01-2020,ITO,446,397.5
05-01-2020,ITO,393,335
06-01-2020,ITO,367,321.5
07-01-2020,ITO,341,288.5
08-01-2020,ITO,327,255
09-01-2020,ITO,298,171.5
10-01-2020,ITO,349,262
11-01-2020,ITO,336,279
12-01-2020,ITO,0,#NUM!
13-01-2020,ITO,410,357.5
14-01-2020,ITO,410,314.5
15-01-2020,ITO,342,282.5
16-01-2020,ITO,357,307
17-01-2020,ITO,345,208.5
18-01-2020,ITO,365,280
19-01-2020,ITO,333,301.5
20-01-2020,ITO,408,317.5
21-01-2020,ITO,425,353.5
22-01-2020,ITO,453,372
23-01-2020,ITO,302,175.5
24-01-2020,ITO,366,64
25-01-2020,ITO,389,314
26-01-2020,ITO,397,326
27-01-2020,ITO,390,345.5
28-01-2020,ITO,303,235.5
29-01-2020,ITO,284,148.5
30-01-2020,ITO,310,142
31-01-2020,ITO,297,222.5
01-02-2020,ITO,317,234.5
02-02-2020,ITO,357,257
03-02-2020,ITO,364,319
04-02-2020,ITO,430,367
05-02-2020,ITO,432,318
06-02-2020,ITO,363,274
07-02-2020,ITO,391,344.5
08-02-2020,ITO,363,336.5
09-02-2020,ITO,315,93
10-02-2020,ITO,283,117.5
11-02-2020,ITO,370,258
12-02-2020,ITO,385,338
13-02-2020,ITO,304,168.5
14-02-2020,ITO,204,136
15-02-2020,ITO,232,122.5
16-02-2020,ITO,344,290.5
17-02-2020,ITO,418,329
18-02-2020,ITO,332,296
19-02-2020,ITO,376,316
20-02-2020,ITO,321,304
21-02-2020,ITO,201,66
22-02-2020,ITO,428,427
23-02-2020,ITO,444,369
24-02-2020,ITO,396,320
25-02-2020,ITO,441,354.5
26-02-2020,ITO,429,301
27-02-2020,ITO,446,308
28-02-2020,ITO,309,230
29-02-2020,ITO,210,145
01-03-2020,ITO,274,81
02-03-2020,ITO,451,275.5
03-03-2020,ITO,435,177
04-03-2020,ITO,340,270.5
05-03-2020,ITO,162,74.5
06-03-2020,ITO,90,50
07-03-2020,ITO,303,73.5
08-03-2020,ITO,355,134
09-03-2020,ITO,318,85
10-03-2020,ITO,382,133.5
11-03-2020,ITO,257,169
12-03-2020,ITO,348,155
13-03-2020,ITO,246,115
14-03-2020,ITO,151,95.5
15-03-2020,ITO,301,86
16-03-2020,ITO,192,105
17-03-2020,ITO,297,135
18-03-2020,ITO,273,133.5
19-03-2020,ITO,378,245
20-03-2020,ITO,427,266.5
21-03-2020,ITO,352,215.5
22-03-2020,ITO,429,107.5
23-03-2020,ITO,273,213
24-03-2020,ITO,213,213
25-03-2020,ITO,128,73
26-03-2020,ITO,348,62.5
27-03-2020,ITO,223,64.5
28-03-2020,ITO,218,61.5
29-03-2020,ITO,201,62.5
30-03-2020,ITO,211,76.5
31-03-2020,ITO,122,68
01-04-2020,ITO,191,81.5
02-04-2020,ITO,151,73.5
03-04-2020,ITO,207,66.5
04-04-2020,ITO,154,68
05-04-2020,ITO,230,91.5
06-04-2020,ITO,146,94
07-04-2020,ITO,132,64
08-04-2020,ITO,95,63.5
09-04-2020,ITO,179,67.5
10-04-2020,ITO,287,134
11-04-2020,ITO,303,116.5
12-04-2020,ITO,253,75
13-04-2020,ITO,327,155.5
14-04-2020,ITO,338,145
15-04-2020,ITO,339,109
16-04-2020,ITO,403,129
17-04-2020,ITO,300,101.5
18-04-2020,ITO,365,162.5
19-04-2020,ITO,381,104
20-04-2020,ITO,428,117
21-04-2020,ITO,409,110
22-04-2020,ITO,345,236.5
23-04-2020,ITO,365,287
24-04-2020,ITO,419,313
25-04-2020,ITO,434,139
26-04-2020,ITO,260,111
27-04-2020,ITO,451,109
28-04-2020,ITO,420,113
29-04-2020,ITO,229,147
30-04-2020,ITO,191,125.5
01-05-2020,ITO,207,162
02-05-2020,ITO,206,127
03-05-2020,ITO,363,109.5
04-05-2020,ITO,388,174
05-05-2020,ITO,403,260
06-05-2020,ITO,405,274.5
07-05-2020,ITO,395,125.5
08-05-2020,ITO,456,239.5
09-05-2020,ITO,189,126.5
10-05-2020,ITO,126,113
11-05-2020,ITO,479,116.5
12-05-2020,ITO,246,87
13-05-2020,ITO,314,201.5
14-05-2020,ITO,199,139.5
15-05-2020,ITO,313,91
16-05-2020,ITO,352,150.5
17-05-2020,ITO,356,130
18-05-2020,ITO,202,112.5
19-05-2020,ITO,348,244
20-05-2020,ITO,293,108.5
21-05-2020,ITO,217,141
22-05-2020,ITO,330,269
23-05-2020,ITO,306,179
24-05-2020,ITO,335,184
25-05-2020,ITO,326,214
26-05-2020,ITO,301,136.5
27-05-2020,ITO,298,126
28-05-2020,ITO,242,168
29-05-2020,ITO,136,111.5
30-05-2020,ITO,131,102.5
31-05-2020,ITO,112,99
01-06-2020,ITO,277,115.5
02-06-2020,ITO,301,126
03-06-2020,ITO,411,196.5
04-06-2020,ITO,426,207
05-06-2020,ITO,307,195.5
06-06-2020,ITO,292,167
07-06-2020,ITO,315,225
08-06-2020,ITO,338,187.5
09-06-2020,ITO,354,303
10-06-2020,ITO,413,268.5
11-06-2020,ITO,432,312
12-06-2020,ITO,490,231
13-06-2020,ITO,159,135.5
14-06-2020,ITO,341,145.5
15-06-2020,ITO,216,116.5
16-06-2020,ITO,192,103.5
17-06-2020,ITO,122,103
18-06-2020,ITO,138,100.5
19-06-2020,ITO,228,130.5
20-06-2020,ITO,120,101.5
21-06-2020,ITO,152,104.5
22-06-2020,ITO,184,113.5
23-06-2020,ITO,162,105
24-06-2020,ITO,117,109
25-06-2020,ITO,123,103.5
26-06-2020,ITO,308,110
27-06-2020,ITO,137,97.5
28-06-2020,ITO,217,142
29-06-2020,ITO,207,119.5
30-06-2020,ITO,158,108
01-07-2020,ITO,199,140.5
02-07-2020,ITO,301,176.5
03-07-2020,ITO,298,236
04-07-2020,ITO,209,136.5
05-07-2020,ITO,192,103
06-07-2020,ITO,138,114
07-07-2020,ITO,140,101.5
08-07-2020,ITO,120,101
09-07-2020,ITO,188,103
10-07-2020,ITO,156,100.5
11-07-2020,ITO,138,108.5
12-07-2020,ITO,150,110
13-07-2020,ITO,130,110
14-07-2020,ITO,183,110
15-07-2020,ITO,209,148.5
16-07-2020,ITO,126,98
17-07-2020,ITO,190,121
18-07-2020,ITO,209,104
19-07-2020,ITO,157,74.5
20-07-2020,ITO,167,62
21-07-2020,ITO,108,84
22-07-2020,ITO,132,70
23-07-2020,ITO,189,68.5
24-07-2020,ITO,230,94
25-07-2020,ITO,161,111.5
26-07-2020,ITO,173,139.5
27-07-2020,ITO,160,64
28-07-2020,ITO,111,55.5
29-07-2020,ITO,104,80.5
30-07-2020,ITO,136,66
31-07-2020,ITO,140,100.5
01-08-2020,ITO,128,79.5
02-08-2020,ITO,78,54.5
03-08-2020,ITO,88,64
04-08-2020,ITO,99,62
05-08-2020,ITO,166,99.5
06-08-2020,ITO,143,70.5
07-08-2020,ITO,105,74
08-08-2020,ITO,197,105.5
09-08-2020,ITO,196,92.5
10-08-2020,ITO,101,78
11-08-2020,ITO,101,86
12-08-2020,ITO,118,64.5
13-08-2020,ITO,89,65.5
14-08-2020,ITO,97,68.5
15-08-2020,ITO,95,81.5
16-08-2020,ITO,86,70.5
17-08-2020,ITO,121,85
18-08-2020,ITO,137,85.5
19-08-2020,ITO,111,70
20-08-2020,ITO,106,78
21-08-2020,ITO,108,71
22-08-2020,ITO,103,47
23-08-2020,ITO,62,53.5
24-08-2020,ITO,109,82.5
25-08-2020,ITO,104,89
26-08-2020,ITO,100,72
27-08-2020,ITO,101,80
28-08-2020,ITO,136,91
29-08-2020,ITO,164,85
30-08-2020,ITO,99,80
31-08-2020,ITO,109,85
01-09-2020,ITO,88,69.5
02-09-2020,ITO,104,67
03-09-2020,ITO,89,68
04-09-2020,ITO,106,67
05-09-2020,ITO,83,59
06-09-2020,ITO,109,46.5
07-09-2020,ITO,110,69
08-09-2020,ITO,82,44
09-09-2020,ITO,96,77
10-09-2020,ITO,112,87.5
11-09-2020,ITO,121,101.5
12-09-2020,ITO,135,81.5
13-09-2020,ITO,144,111
14-09-2020,ITO,233,101.5
15-09-2020,ITO,207,113
16-09-2020,ITO,213,134
17-09-2020,ITO,126,83.5
18-09-2020,ITO,105,82
19-09-2020,ITO,173,116.5
20-09-2020,ITO,301,158.5
21-09-2020,ITO,153,118
22-09-2020,ITO,214,95
23-09-2020,ITO,122,78.5
24-09-2020,ITO,203,79.5
25-09-2020,ITO,0,#NUM!
26-09-2020,ITO,0,#NUM!
27-09-2020,ITO,0,#NUM!
28-09-2020,ITO,0,#NUM!
29-09-2020,ITO,173,161
30-09-2020,ITO,180,150
01-10-2020,ITO,204,157
02-10-2020,ITO,281,170.5
03-10-2020,ITO,299,199.5
04-10-2020,ITO,305,198
05-10-2020,ITO,281,194
06-10-2020,ITO,305,176.5
07-10-2020,ITO,300,227
08-10-2020,ITO,307,212.5
09-10-2020,ITO,305,142
10-10-2020,ITO,335,281.5
11-10-2020,ITO,342,273
12-10-2020,ITO,389,319.5
13-10-2020,ITO,365,338
14-10-2020,ITO,438,334.5
15-10-2020,ITO,442,368.5
16-10-2020,ITO,362,316.5
17-10-2020,ITO,426,316.5
18-10-2020,ITO,345,311
19-10-2020,ITO,375,309
20-10-2020,ITO,345,263.5
21-10-2020,ITO,343,317.5
22-10-2020,ITO,438,319.5
23-10-2020,ITO,464,356
24-10-2020,ITO,455,334
25-10-2020,ITO,371,332.5
26-10-2020,ITO,459,328.5
27-10-2020,ITO,353,327
28-10-2020,ITO,423,355.5
29-10-2020,ITO,492,402.5
30-10-2020,ITO,500,394
31-10-2020,ITO,500,425
01-11-2020,ITO,500,430.5
02-11-2020,ITO,434,338
03-11-2020,ITO,422,363.5
04-11-2020,ITO,500,402.5
05-11-2020,ITO,500,466.5
06-11-2020,ITO,500,474.5
07-11-2020,ITO,500,465
08-11-2020,ITO,500,463
09-11-2020,ITO,500,500
10-11-2020,ITO,500,500
11-11-2020,ITO,0,#NUM!
12-11-2020,ITO,500,500
13-11-2020,ITO,500,408.5
14-11-2020,ITO,500,500
15-11-2020,ITO,500,500
16-11-2020,ITO,500,151.5
17-11-2020,ITO,306,147.5
18-11-2020,ITO,331,293.5
19-11-2020,ITO,365,321
20-11-2020,ITO,401,332.5
21-11-2020,ITO,351,289.5
22-11-2020,ITO,381,339
23-11-2020,ITO,440,348.5
24-11-2020,ITO,500,411.5
25-11-2020,ITO,500,439.5
26-11-2020,ITO,400,265.5
27-11-2020,ITO,303,203
28-11-2020,ITO,346,310.5
29-11-2020,ITO,355,69.5
30-11-2020,ITO,422,351.5
01-12-2020,ITO,401,376
02-12-2020,ITO,394,363
03-12-2020,ITO,368,330
04-12-2020,ITO,431,383
05-12-2020,ITO,433,396.5
06-12-2020,ITO,429,394
07-12-2020,ITO,445,380.5
08-12-2020,ITO,426,352.5
09-12-2020,ITO,410,346
10-12-2020,ITO,342,306
11-12-2020,ITO,405,320.5
12-12-2020,ITO,439,400
13-12-2020,ITO,379,313.5
14-12-2020,ITO,328,162
15-12-2020,ITO,327,302
16-12-2020,ITO,332,281.5
17-12-2020,ITO,362,274
18-12-2020,ITO,386,301
19-12-2020,ITO,390,316.5
20-12-2020,ITO,402,352.5
21-12-2020,ITO,431,360.5
22-12-2020,ITO,500,470.5
23-12-2020,ITO,500,445.5
24-12-2020,ITO,500,444.5
25-12-2020,ITO,464,361.5
26-12-2020,ITO,461,370.5
27-12-2020,ITO,482,411.5
28-12-2020,ITO,302,142
29-12-2020,ITO,309,180
30-12-2020,ITO,354,298
31-12-2020,ITO,418,347.5
01-01-2021,ITO,500,450
02-01-2021,ITO,500,404
03-01-2021,ITO,398,234.5
04-01-2021,ITO,352,132.5
05-01-2021,ITO,289,111.5
06-01-2021,ITO,331,243
07-01-2021,ITO,242,164.5
08-01-2021,ITO,340,254.5
09-01-2021,ITO,493,261.5
10-01-2021,ITO,309,192
11-01-2021,ITO,332,205.5
12-01-2021,ITO,423,308
13-01-2021,ITO,416,350.5
14-01-2021,ITO,500,441.5
15-01-2021,ITO,500,448.5
16-01-2021,ITO,500,402
17-01-2021,ITO,440,399
18-01-2021,ITO,500,377.5
19-01-2021,ITO,500,449
20-01-2021,ITO,388,336
21-01-2021,ITO,500,372
22-01-2021,ITO,500,500
23-01-2021,ITO,500,491
24-01-2021,ITO,500,500
25-01-2021,ITO,500,500
26-01-2021,ITO,424,345
27-01-2021,ITO,444,358.5
28-01-2021,ITO,500,408
29-01-2021,ITO,500,385
30-01-2021,ITO,381,322.5
31-01-2021,ITO,412,336
01-02-2021,ITO,490,425
02-02-2021,ITO,440,214
03-02-2021,ITO,429,380.5
04-02-2021,ITO,400,338.5
05-02-2021,ITO,311,152.5
06-02-2021,ITO,316,261.5
07-02-2021,ITO,363,320.5
08-02-2021,ITO,479,387
09-02-2021,ITO,457,394
10-02-2021,ITO,450,391
11-02-2021,ITO,424,368
12-02-2021,ITO,489,409
13-02-2021,ITO,413,282.5
14-02-2021,ITO,188,130
15-02-2021,ITO,165,125
16-02-2021,ITO,441,393
17-02-2021,ITO,500,403.5
18-02-2021,ITO,500,465.5
19-02-2021,ITO,500,419.5
20-02-2021,ITO,396,313
21-02-2021,ITO,435,349.5
22-02-2021,ITO,420,315.5
23-02-2021,ITO,378,287
24-02-2021,ITO,396,317
25-02-2021,ITO,379,311.5
26-02-2021,ITO,353,256.5
27-02-2021,ITO,327,154
28-02-2021,ITO,333,148
01-03-2021,ITO,347,140.5
02-03-2021,ITO,206,135.5
03-03-2021,ITO,331,125
04-03-2021,ITO,422,356.5
05-03-2021,ITO,357,259
06-03-2021,ITO,381,270.5
07-03-2021,ITO,412,106.5
08-03-2021,ITO,350,87
09-03-2021,ITO,409,340
10-03-2021,ITO,336,126
11-03-2021,ITO,395,321.5
12-03-2021,ITO,350,179
13-03-2021,ITO,435,293.5
14-03-2021,ITO,375,267
15-03-2021,ITO,442,304.5
16-03-2021,ITO,500,301
17-03-2021,ITO,401,304
18-03-2021,ITO,415,314
19-03-2021,ITO,401,252
20-03-2021,ITO,407,270.5
21-03-2021,ITO,353,285
22-03-2021,ITO,315,167.5
23-03-2021,ITO,333,194
24-03-2021,ITO,395,149.5
25-03-2021,ITO,139,108
26-03-2021,ITO,319,126
27-03-2021,ITO,386,250.5
28-03-2021,ITO,492,320
29-03-2021,ITO,500,354
30-03-2021,ITO,500,326
31-03-2021,ITO,291,137.5
01-04-2021,ITO,249,125
02-04-2021,ITO,357,128.5
03-04-2021,ITO,312,135.5
04-04-2021,ITO,306,180
05-04-2021,ITO,366,254.5
06-04-2021,ITO,366,322
07-04-2021,ITO,418,189.5
08-04-2021,ITO,252,114
09-04-2021,ITO,309,133
10-04-2021,ITO,286,121
11-04-2021,ITO,310,164
12-04-2021,ITO,407,275.5
13-04-2021,ITO,434,211
14-04-2021,ITO,321,144.5
15-04-2021,ITO,314,171
16-04-2021,ITO,500,284.5
17-04-2021,ITO,375,103.5
18-04-2021,ITO,329,122
19-04-2021,ITO,341,189
20-04-2021,ITO,395,225
21-04-2021,ITO,351,102.5
22-04-2021,ITO,319,114
23-04-2021,ITO,142,105.5
24-04-2021,ITO,210,103
25-04-2021,ITO,386,231
26-04-2021,ITO,449,307
27-04-2021,ITO,474,323
28-04-2021,ITO,484,394.5
29-04-2021,ITO,282,148
30-04-2021,ITO,441,293
01-05-2021,ITO,0,#NUM!
02-05-2021,ITO,0,#NUM!
03-05-2021,ITO,141,103
04-05-2021,ITO,213,110
05-05-2021,ITO,303,198
06-05-2021,ITO,500,108
07-05-2021,ITO,118,105.5
08-05-2021,ITO,133,113
09-05-2021,ITO,112,104
10-05-2021,ITO,126,107
11-05-2021,ITO,129,103
12-05-2021,ITO,198,105
13-05-2021,ITO,112,101
14-05-2021,ITO,110,101
15-05-2021,ITO,427,104.5
16-05-2021,ITO,144,107
17-05-2021,ITO,151,131
18-05-2021,ITO,117,111.5
19-05-2021,ITO,118,107
20-05-2021,ITO,139,105.5
21-05-2021,ITO,119,106
22-05-2021,ITO,111,102
23-05-2021,ITO,113,101
24-05-2021,ITO,110,99.5
25-05-2021,ITO,122,98
26-05-2021,ITO,148,106.5
27-05-2021,ITO,151,103.5
28-05-2021,ITO,116,102
29-05-2021,ITO,104,100.5
30-05-2021,ITO,105,96.5
31-05-2021,ITO,136,102
01-06-2021,ITO,138,95.5
02-06-2021,ITO,127,103.5
03-06-2021,ITO,327,103
04-06-2021,ITO,454,174
05-06-2021,ITO,436,106
06-06-2021,ITO,430,205.5
07-06-2021,ITO,500,350.5
08-06-2021,ITO,453,336.5
09-06-2021,ITO,375,147
10-06-2021,ITO,287,161.5
11-06-2021,ITO,475,99.5
12-06-2021,ITO,154,79.5
13-06-2021,ITO,214,97.5
14-06-2021,ITO,274,104
15-06-2021,ITO,266,100
16-06-2021,ITO,177,94.5
17-06-2021,ITO,264,109
18-06-2021,ITO,96,82.5
19-06-2021,ITO,254,87.5
20-06-2021,ITO,125,81
21-06-2021,ITO,259,118.5
22-06-2021,ITO,275,153.5
23-06-2021,ITO,446,249
24-06-2021,ITO,430,207.5
25-06-2021,ITO,353,200.5
26-06-2021,ITO,409,164
27-06-2021,ITO,298,232.5
28-06-2021,ITO,413,229.5
29-06-2021,ITO,442,279
30-06-2021,ITO,0,#NUM!
01-07-2021,ITO,254,194
02-07-2021,ITO,412,190.5
03-07-2021,ITO,125,125
04-07-2021,ITO,0,#NUM!
05-07-2021,ITO,0,#NUM!
06-07-2021,ITO,0,#NUM!
07-07-2021,ITO,0,#NUM!
08-07-2021,ITO,0,#NUM!
09-07-2021,ITO,230,150.5
10-07-2021,ITO,458,128.5
11-07-2021,ITO,439,222
12-07-2021,ITO,401,136
13-07-2021,ITO,105,105
14-07-2021,ITO,302,177
15-07-2021,ITO,402,246.5
16-07-2021,ITO,308,246
17-07-2021,ITO,355,302
18-07-2021,ITO,330,143
19-07-2021,ITO,157,83.5
20-07-2021,ITO,374,141.5
21-07-2021,ITO,348,171
22-07-2021,ITO,239,125
23-07-2021,ITO,232,176.5
24-07-2021,ITO,332,216
25-07-2021,ITO,344,170
26-07-2021,ITO,339,233
27-07-2021,ITO,308,119
28-07-2021,ITO,104,72
29-07-2021,ITO,154,100.5
30-07-2021,ITO,302,134.5
31-07-2021,ITO,231,85.5
01-08-2021,ITO,313,149.5
02-08-2021,ITO,327,147.5
03-08-2021,ITO,174,105
04-08-2021,ITO,184,101
05-08-2021,ITO,356,148
06-08-2021,ITO,346,203
07-08-2021,ITO,361,240.5
08-08-2021,ITO,371,308.5
09-08-2021,ITO,372,271.5
10-08-2021,ITO,103,26.5
11-08-2021,ITO,58,34.5
12-08-2021,ITO,111,32.5
13-08-2021,ITO,103,39
14-08-2021,ITO,203,58
15-08-2021,ITO,120,62.5
16-08-2021,ITO,120,73
17-08-2021,ITO,286,132.5
18-08-2021,ITO,285,183.5
19-08-2021,ITO,297,167
20-08-2021,ITO,187,85
21-08-2021,ITO,113,73
22-08-2021,ITO,194,92
23-08-2021,ITO,230,98
24-08-2021,ITO,300,101.5
25-08-2021,ITO,250,69
26-08-2021,ITO,101,64
27-08-2021,ITO,160,92
28-08-2021,ITO,173,113
29-08-2021,ITO,0,#NUM!
30-08-2021,ITO,0,#NUM!
31-08-2021,ITO,111,96
01-09-2021,ITO,104,73
02-09-2021,ITO,131,83
03-09-2021,ITO,150,72.5
04-09-2021,ITO,143,70.5
05-09-2021,ITO,157,86.5
06-09-2021,ITO,303,138.5
07-09-2021,ITO,160,96.5
08-09-2021,ITO,177,79.5
09-09-2021,ITO,113,65
10-09-2021,ITO,109,76.5
11-09-2021,ITO,167,73.5
12-09-2021,ITO,163,72.5
13-09-2021,ITO,177,108
14-09-2021,ITO,153,88.5
15-09-2021,ITO,113,57
16-09-2021,ITO,112,74.5
17-09-2021,ITO,90,61.5
18-09-2021,ITO,150,59
19-09-2021,ITO,127,65
20-09-2021,ITO,117,68
21-09-2021,ITO,113,63.5
22-09-2021,ITO,90,54
23-09-2021,ITO,73,50
24-09-2021,ITO,92,64
25-09-2021,ITO,203,71
26-09-2021,ITO,263,89.5
27-09-2021,ITO,230,139
28-09-2021,ITO,300,103.5
29-09-2021,ITO,116,61
30-09-2021,ITO,140,70
01-10-2021,ITO,302,105.5
02-10-2021,ITO,193,92
03-10-2021,ITO,130,68
04-10-2021,ITO,126,44
05-10-2021,ITO,183,109
06-10-2021,ITO,183,88
07-10-2021,ITO,207,103
08-10-2021,ITO,263,135
09-10-2021,ITO,287,124
10-10-2021,ITO,203,135.5
11-10-2021,ITO,173,120
12-10-2021,ITO,133,53.5
13-10-2021,ITO,305,153
14-10-2021,ITO,250,136.5
15-10-2021,ITO,311,177
16-10-2021,ITO,322,128
17-10-2021,ITO,220,70
18-10-2021,ITO,82,27.5
19-10-2021,ITO,283,64
20-10-2021,ITO,322,278.5
21-10-2021,ITO,304,95
22-10-2021,ITO,230,60
23-10-2021,ITO,304,128
24-10-2021,ITO,320,186.5
25-10-2021,ITO,233,72.5
26-10-2021,ITO,308,133.5
27-10-2021,ITO,322,250
28-10-2021,ITO,307,104
29-10-2021,ITO,338,298.5
30-10-2021,ITO,350,319
31-10-2021,ITO,408,305
01-11-2021,ITO,405,329.5
02-11-2021,ITO,411,330.5
03-11-2021,ITO,368,344.5
04-11-2021,ITO,500,430
05-11-2021,ITO,500,420
06-11-2021,ITO,500,453
07-11-2021,ITO,500,392.5
08-11-2021,ITO,496,416.5
09-11-2021,ITO,500,426.5
10-11-2021,ITO,498,364
11-11-2021,ITO,500,440
12-11-2021,ITO,500,500
13-11-2021,ITO,488,318
14-11-2021,ITO,405,345
15-11-2021,ITO,429,352
16-11-2021,ITO,480,410
17-11-2021,ITO,500,381.5
18-11-2021,ITO,456,351.5
19-11-2021,ITO,471,392.5
20-11-2021,ITO,423,375
21-11-2021,ITO,419,379.5
22-11-2021,ITO,392,302
23-11-2021,ITO,349,308
24-11-2021,ITO,473,383.5
25-11-2021,ITO,465,416
26-11-2021,ITO,500,437
27-11-2021,ITO,472,416.5
28-11-2021,ITO,500,431.5
29-11-2021,ITO,475,378.5
30-11-2021,ITO,378,345
01-12-2021,ITO,427,375
02-12-2021,ITO,404,364
03-12-2021,ITO,417,388.5
04-12-2021,ITO,432,388.5
05-12-2021,ITO,438,332
06-12-2021,ITO,425,134
07-12-2021,ITO,148,116
08-12-2021,ITO,178,129
09-12-2021,ITO,237,190.5
10-12-2021,ITO,221,174
11-12-2021,ITO,181,120.5
12-12-2021,ITO,197,120
13-12-2021,ITO,355,241
